city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
La Laguna,14,O3,20,0,3,5,86,2,0,0,0,0
Cixi,123,PM2.5,1,3,45,96,890,31,0,0,0,0
Stockholm,59,PM2.5,10,0,16,37,519,37,0,0,0,0
Anshan,48,PM10,12,2,10,70,1178,39,75,12,0,0
Auckland,45,PM2.5,16,1,10,42,59,11,0,0,0,0
Jamshedpur,177,PM2.5,11,20,117,153,1331,22,5,53,2,0
Yinchuan,124,PM2.5,2,4,47,133,1248,43,0,0,0,0
Jilin,48,PM2.5,27,4,11,24,435,7,0,0,0,0
Srinagar,107,PM2.5,43,3,33,47,509,5,0,0,0,0
Batam,43,PM2.5,20,12,9,15,407,20,0,0,0,0
Ulaanbaatar,438,PM2.5,22,23,504,504,183,17,0,0,0,0
Marseille,62,PM2.5,19,0,15,29,239,40,24,44,3,0
Makassar,49,PM2.5,22,2,12,18,376,5,0,0,0,0
Yichang,112,PM2.5,5,2,44,86,515,16,0,0,0,0
Aurangabad,125,PM2.5,10,7,44,61,747,8,1,4,5,0
Qinhuangdao,140,PM2.5,15,3,49,92,623,21,14,28,2,0
Philadelphia,69,PM2.5,31,1,22,54,223,17,2,6,0,0
Cordoba,14,PM2.5,18,0,3,5,91,0,0,0,0,0
Qiqihaer,14,PM2.5,18,0,3,5,91,0,0,0,0,0
Xining,18,O3,20,0,4,6,132,1,0,0,0,0
Karaj,18,O3,26,0,4,9,132,6,7,15,0,0
San Antonio,57,PM2.5,32,1,14,72,0,22,4,13,0,0
Calgary,31,PM2.5,23,0,7,34,388,23,2,13,0,0
Hengyang,116,PM2.5,1,5,41,86,621,27,0,0,0,0
Daejon,35,O3,40,0,8,17,116,8,1,3,0,0
Monrovia,44,PM2.5,18,1,12,45,457,33,20,43,0,120
Tiruppur,110,PM2.5,1,5,38,46,739,23,1,45,0,0
Rosario,57,PM2.5,34,2,16,26,83,11,0,0,0,0
Munich,42,PM2.5,3,1,10,17,254,15,23,0,0,0
Gaoxiong,42,PM2.5,3,1,10,17,254,15,23,0,0,0
Ciudad Juarez,51,O3,87,5,13,20,188,5,0,0,0,0
Anyang,123,PM2.5,1,2,45,94,944,29,0,0,0,0
Kananga,44,PM2.5,23,1,11,35,81,16,0,0,0,0
Gwangju,41,PM2.5,27,3,14,23,448,16,0,0,0,0
Suqian,125,PM2.5,13,3,46,83,421,22,0,0,0,0
Jining Shandong,106,PM2.5,23,1,36,92,171,27,1,9,0,0
Medina,210,PM10,39,2,60,384,124,15,0,0,0,0
Yekaterinburg,50,PM2.5,32,1,11,25,122,36,0,0,0,0
Abu Dhabi,97,PM2.5,52,2,40,79,148,37,0,0,0,0
Jodhpur,343,PM10,6,8,251,579,4482,82,402,529,23,0
Grande Sao Luis,41,PM2.5,42,1,10,16,98,1,0,0,0,0
Edmonton,54,PM2.5,13,0,15,27,497,18,2,7,0,0
Natal,66,PM2.5,21,0,18,44,89,11,0,0,0,0
Ranchi,161,PM2.5,7,11,80,100,272,30,0,0,0,0
Kathmandu,174,PM2.5,11,4,109,194,1190,18,0,14,2,0
Jabalpur,174,PM2.5,11,4,109,194,1190,18,0,14,2,0
Zhangjiakou,84,PM2.5,16,3,27,46,447,13,0,0,0,0
Huainan,42,PM2.5,26,0,10,23,130,33,8,15,0,0
Asansol,157,PM2.5,36,3,71,144,640,24,12,59,6,0
Chaozhou,128,PM2.5,11,2,38,80,227,25,2,10,0,0
Kota,229,PM2.5,4,3,202,299,1635,22,20,43,3,0
San Diego,62,PM2.5,4,0,20,56,932,47,61,95,0,0
Kharkiv,78,PM2.5,20,2,28,30,184,28,0,0,0,0
San Jose,67,PM2.5,1,0,21,36,1110,38,74,99,0,110
Chon Buri,72,PM2.5,9,5,15,25,603,14,0,0,0,0
Allahabad,165,PM2.5,2,6,90,172,2081,63,47,99,0,0
Gwalior,193,PM2.5,4,11,147,147,1640,4,10,9,0,0
Ottawa,193,PM2.5,4,11,147,147,1640,4,10,9,0,0
Zurich,41,PM2.5,5,0,10,15,179,12,2,5,0,0
Belgrade,64,PM2.5,6,11,20,27,512,31,0,0,0,0
Amritsar,185,PM2.5,5,4,125,288,440,29,7,48,1,0
Joao Pessoa,55,PM2.5,25,1,13,22,111,1,0,0,0,0
Yiwu,44,PM2.5,26,0,11,33,152,29,6,13,0,0
Queretaro,60,PM2.5,23,7,18,46,1146,6,0,0,0,0
Taian Shandong,73,PM2.5,33,2,21,77,174,12,1,8,0,0
Copenhagen,59,PM2.5,15,0,20,51,333,33,69,23,0,0
Konya,184,PM2.5,2,21,140,164,2196,43,0,0,0,0
Bucaramanga,36,PM2.5,34,0,9,13,173,2,0,0,0,0
Dhanbad,161,PM2.5,9,5,80,80,18,1,0,58,0,0
Weihai,161,PM2.5,9,5,80,80,18,1,0,58,0,0
Dallas,58,PM10,28,0,12,85,201,22,5,18,0,0
Ganzhou,76,PM2.5,20,3,26,65,695,9,0,0,0,0
Adelaide,42,PM2.5,10,0,8,8,91,10,0,0,0,0
Hai Phong,67,PM2.5,30,6,17,27,270,5,0,0,0,0
Mombasa,32,PM2.5,16,1,8,13,95,2,0,0,0,0
Taizhong,96,PM2.5,5,2,37,66,226,37,0,12,0,0
Maceio,57,PM2.5,21,0,14,41,78,8,0,0,0,0
Suweon,37,O3,41,2,5,13,429,15,0,0,0,0
Samut Prakan,156,PM2.5,3,1,71,71,521,38,0,0,0,0
Joinville,63,PM2.5,51,1,18,38,112,11,0,0,0,0
Jiaxing,94,PM2.5,2,4,35,88,910,39,0,0,0,0
Kaifeng,125,PM2.5,3,4,46,114,509,34,0,0,0,0
Helsinki,53,PM2.5,18,1,12,21,164,25,0,0,0,0
Porto,81,PM2.5,8,2,24,47,266,27,0,0,0,0
Zhanjiang,84,PM2.5,29,7,27,54,521,8,0,0,0,0
Zunyi,81,PM2.5,7,6,26,38,501,15,0,0,0,0
Rizhao,120,PM2.5,2,3,43,105,1041,31,0,0,0,0
Kisangani,120,PM2.5,2,3,43,105,1041,31,0,0,0,0
Prague,69,PM2.5,12,1,19,40,340,57,6,40,0,0
Dongying,89,PM2.5,3,15,33,74,987,34,0,0,0,0
Qom,76,PM2.5,29,1,32,84,511,14,10,19,1,0
Mianyang Sichuan,90,PM2.5,29,2,29,66,197,29,1,8,0,0
Nanchong,120,PM2.5,11,5,44,92,538,23,0,0,0,0
Fushun Liaoning,120,PM2.5,11,5,44,92,538,23,0,0,0,0
Antalya,94,PM2.5,7,2,33,43,520,49,0,0,0,0
Bareilly,188,PM2.5,29,6,124,216,1246,26,17,53,0,0
Sofia,68,PM2.5,15,5,21,27,694,18,8,0,1,0
Shiyan,89,PM2.5,8,3,27,47,371,17,0,0,0,0
Kazan,29,O3,31,2,6,9,136,3,0,0,0,0
Ad-Dammam,129,PM2.5,40,15,46,106,153,40,0,0,0,0
Port Elizabeth,63,PM2.5,16,2,19,44,107,24,5,6,0,0
Ahvaz,29,O3,39,0,4,11,112,1,0,0,0,0
Liuan,47,PM2.5,19,1,13,22,155,15,0,0,0,0
Florianopolis,69,PM2.5,27,1,22,34,74,23,0,0,0,0
Nizhniy Novgorod,67,PM2.5,24,2,20,38,152,37,0,0,0,0
Yingkou,104,PM2.5,7,4,41,71,1155,24,0,0,0,0
Fes,30,O3,33,1,5,6,114,3,0,0,0,0
Aligarh,202,PM2.5,3,10,154,302,2183,38,76,143,3,0
Liuyang,39,PM2.5,25,0,10,25,120,35,8,16,0,0
Dublin,80,PM2.5,14,2,26,31,297,25,30,14,0,0
Maoming,44,PM2.5,8,1,12,17,269,12,25,2,0,0
Tanger,28,O3,36,2,5,8,336,5,4,9,1,0
Pekan Baru,66,PM2.5,16,0,18,26,367,5,0,0,0,0
Tengzhou,119,PM2.5,12,8,45,103,586,25,0,0,0,0
San Luis Potosi,57,PM2.5,26,5,12,45,320,16,0,0,0,0
Mysore,80,PM2.5,6,2,23,63,454,33,5,37,2,0
Chelyabinsk,48,PM2.5,29,1,8,22,126,18,0,0,0,0
Moradabad,500,PM10,3,7,355,773,773,79,8,70,1,0
Barquisimeto,30,O3,36,0,6,9,133,1,0,0,0,0
Durg-Bhilainagar,156,PM2.5,10,25,66,135,1708,27,21,31,0,0
Suzhou,63,PM2.5,23,0,18,38,128,14,0,0,0,0
Maracay,52,PM2.5,32,2,14,21,220,6,0,0,0,0
Zhuzhou,115,PM2.5,4,3,45,104,744,29,0,0,0,0
Ruian,75,PM2.5,28,1,25,32,218,15,0,2,1,0
Zhenjiang Jiangsu,155,PM2.5,1,3,63,141,699,43,0,0,0,0
Baoji,118,PM2.5,19,2,38,77,403,17,0,0,0,0
Jieyang,43,PM2.5,30,0,11,29,203,18,11,21,0,0
Chifeng,47,PM2.5,17,7,12,30,528,16,0,0,0,0
Bhubaneswar,153,PM2.5,24,4,60,92,423,22,0,0,0,0
Pingdingshan Henan,153,PM2.5,24,4,60,92,423,22,0,0,0,0
Puning,78,PM2.5,19,0,33,67,289,12,0,0,0,0
Mendoza,54,PM2.5,37,0,12,42,188,21,0,0,0,0
Bogor,53,PM2.5,3,0,7,23,965,13,0,0,0,0
Chiang Mai,63,PM10,26,1,13,116,1473,4,0,0,0,0
Tiruchirappalli,80,PM2.5,12,6,24,37,321,12,2,20,0,0
Merida,38,O3,45,1,9,14,120,1,0,0,0,0
Benxi,21,O3,35,1,6,6,129,1,0,0,0,0
Huaibei,74,PM2.5,13,4,22,86,209,19,1,9,0,0
Jinhua,44,PM2.5,27,0,10,32,199,22,7,15,0,0
Xiangtan Hunan,51,PM2.5,30,1,11,23,205,3,1,6,0,0
Chandigarh,174,PM2.5,22,2,77,150,821,41,49,29,7,0
Jinzhou,37,PM2.5,28,0,9,21,163,21,10,19,0,0
Islamabad,154,PM2.5,7,5,59,88,1812,50,0,0,0,0
Samara,53,PM2.5,20,3,12,18,147,32,0,0,0,0
Amsterdam,56,PM2.5,16,1,14,33,385,26,1,0,0,0
Da Nang,81,PM2.5,53,1,23,45,335,9,0,0,0,0
Haifa,58,PM2.5,28,1,17,26,612,30,6,31,1,0
Guilin,67,PM2.5,33,4,20,60,461,8,0,0,0,0
Mexicali,85,PM2.5,5,0,30,116,508,42,42,38,0,0
Ufa,58,PM2.5,32,1,18,32,125,26,0,0,0,0
Rostov-on-Don,80,PM2.5,13,2,32,32,186,26,0,0,0,0
Hubli-Dharwad,155,PM2.5,0,3,65,242,1799,36,66,66,0,0
Guwahati,126,PM2.5,9,6,36,62,188,10,3,6,0,0
Liupanshui,83,PM2.5,8,4,27,72,595,30,0,0,0,0
Quetta,52,PM2.5,35,1,13,21,312,7,0,0,0,0
Cologne,84,PM2.5,1,2,24,46,462,32,30,19,0,0
Aguascalientes,62,PM2.5,21,5,17,54,297,20,0,0,0,0
Binzhou,42,PM2.5,32,0,9,22,263,14,1,5,0,0
Salem,32,PM2.5,29,0,8,23,215,12,1,16,0,0
Bandar Lampung,228,PM2.5,1,9,182,199,1147,16,16,49,0,0
Pizhou,140,PM2.5,12,6,50,90,373,74,0,0,0,0
Tasikmalaya,118,PM2.5,5,0,41,71,788,24,0,0,0,0
Yongin,45,PM2.5,32,2,11,12,349,22,0,0,0,0
Zaozhuang,124,PM2.5,3,20,47,130,1307,33,0,0,0,0
Xinxiang,120,PM2.5,6,6,44,106,908,31,0,0,0,0
Yueqing,90,PM2.5,25,1,27,68,186,31,4,17,0,0
Luohe,99,PM2.5,17,3,32,103,524,17,0,0,0,0
Saharanpur,500,PM10,3,6,244,840,2029,32,17,39,26,0
Cuernavaca,66,PM2.5,62,2,19,25,333,20,0,0,0,0
Yerevan,168,PM2.5,17,5,112,248,960,14,0,0,0,0
Goyang,39,PM2.5,23,2,9,18,476,21,0,0,0,0
Tbilisi,58,PM2.5,18,1,18,28,297,8,0,0,0,0
Chihuahua,25,PM2.5,45,1,5,9,136,1,0,0,0,0
Panjin,54,PM2.5,11,1,14,32,123,17,3,9,0,0
Perm,40,PM2.5,35,1,8,22,116,20,0,0,0,0
Jalandhar,170,PM2.5,13,5,110,252,4274,54,186,153,2,0
Cartagena,56,PM2.5,33,6,15,30,118,19,0,0,0,0
Wenling,90,PM2.5,3,2,32,99,548,23,0,0,0,0
Lille,110,PM2.5,1,0,38,45,180,28,18,7,1,0
Fuyang,87,PM2.5,23,3,30,85,437,14,0,0,0,0
Diyarbakir,104,PM2.5,3,4,39,106,390,29,0,0,0,0
Bazhong,117,PM2.5,2,1,40,69,441,13,0,0,0,0
Siliguri,173,PM2.5,5,2,107,224,1003,42,54,105,29,0
Oslo,89,PM2.5,1,0,35,66,550,43,112,135,0,0
Shangrao,24,O3,34,0,3,7,130,1,0,0,0,0
Changwon,28,O3,32,2,4,5,316,8,0,2,0,0
Jingzhou Hubei,28,O3,32,2,4,5,316,8,0,2,0,0
Ma'anshan,14,O3,14,0,3,5,59,0,0,0,0,0
Zhaoqing,66,PM2.5,17,4,18,39,455,21,0,0,0,0
Antwerp,78,PM2.5,0,1,28,46,332,45,122,0,1,0
Xiongan,37,PM2.5,26,0,9,30,136,19,9,17,0,0
Bien Hoa,109,PM2.5,9,1,38,56,898,25,0,0,0,0
Johor Bahru,151,PM2.5,14,6,58,72,404,26,0,0,0,0
Solapur,99,PM2.5,14,3,37,78,470,18,5,15,1,0
Samarinda,95,PM2.5,16,1,30,30,225,7,0,0,0,0
Toulouse,79,PM2.5,15,0,25,41,168,28,20,4,0,0
Mersin,160,PM2.5,5,3,85,191,1649,87,0,0,0,0
Teresina,59,PM2.5,30,0,19,25,119,18,0,0,0,0
Fuzhou Jiangxi,85,PM2.5,13,1,17,24,389,16,0,0,0,0
Aracaju,60,PM2.5,23,1,17,39,91,12,0,0,0,0
Leshan,84,PM2.5,9,2,30,44,518,15,0,0,0,0
Yueyang,110,PM2.5,3,6,40,88,772,32,0,0,0,0
Dezhou,129,PM2.5,3,6,48,112,720,34,0,0,0,0
Marrakech,35,O3,36,0,4,8,96,1,0,0,0,0
Tampico,41,PM2.5,33,3,10,17,150,2,0,0,0,0
Huzhou,79,PM2.5,2,2,27,70,588,31,0,0,0,0
Rotterdam,48,PM2.5,9,0,12,26,479,37,6,0,1,0
Austin,53,PM2.5,29,1,14,64,397,33,12,28,0,0
San Jose,67,PM2.5,1,0,21,36,1110,38,74,99,0,110
Denpasar,59,PM2.5,44,0,14,20,259,3,0,0,0,0
Odesa,61,PM2.5,22,2,18,30,155,30,0,0,0,0
Chenzhou,60,PM2.5,7,1,18,72,928,48,55,102,0,120
Xuchang,118,PM2.5,7,6,43,97,571,29,0,0,0,0
Volgograd,29,PM2.5,12,1,7,15,144,12,0,0,0,0
Saltillo,37,PM2.5,50,2,10,14,204,2,0,0,0,0
San Miguel de Tucuman,60,PM2.5,25,5,16,26,178,26,0,0,0,0
Padang,79,PM2.5,8,1,26,65,449,19,0,0,0,0
Cebu City,28,PM2.5,25,1,5,8,82,1,0,0,0,0
Acapulco de Juarez,51,O3,87,5,13,20,188,5,0,0,0,0
Valparaiso,69,PM2.5,18,3,18,30,382,16,0,0,0,0
Kayseri,169,PM2.5,9,4,119,189,1060,88,0,0,0,0
Warangal,119,PM2.5,13,2,43,61,581,18,10,26,2,0
Changshu,92,PM2.5,2,5,35,89,1210,38,0,0,0,0
Bordeaux,27,PM2.5,10,0,7,10,171,7,35,20,0,0
Songkhla,24,PM2.5,17,1,5,16,14,4,0,0,0,0
Qujing,61,PM2.5,17,3,16,17,612,8,0,0,0,0
Nonthaburi,125,PM2.5,2,2,43,102,531,40,0,0,0,0
Yichun Jiangxi,63,PM2.5,4,2,18,36,174,13,2,15,0,0
Krasnodar,63,PM2.5,4,2,18,36,174,13,2,15,0,0
Cancun,43,PM2.5,46,0,11,21,116,0,0,0,0,0
Xintai,45,PM2.5,27,0,12,32,169,24,14,24,0,0
Jixi Heilongjiang,29,PM2.5,31,1,6,15,148,7,0,0,0,0
Morelia,60,PM2.5,30,15,18,34,1056,11,0,0,0,0
Pingxiang Jiangxi,96,PM2.5,9,2,30,86,219,38,1,13,0,0
Dnipro,76,PM2.5,17,2,28,32,174,26,0,0,0,0
Khulna,190,PM2.5,19,9,139,229,1148,25,15,68,23,0
Tokyo,51,PM2.5,17,1,11,40,278,42,1,18,0,152
Delhi,215,PM2.5,4,6,181,390,4198,55,59,98,11,0
Shanghai,106,PM2.5,2,2,38,82,915,41,0,0,0,0
Sao Paulo,100,O3,71,0,20,43,118,31,0,0,2,0
Mexico City,63,PM2.5,52,1,20,37,362,24,0,0,0,0
Dhaka,230,PM2.5,1,9,185,200,1171,20,16,49,0,0
Cairo,102,PM2.5,4,33,39,57,500,38,0,0,0,0
Beijing,152,PM2.5,1,1,48,105,723,66,0,0,0,0
Mumbai,97,PM2.5,25,6,33,79,504,35,4,18,3,0
Osaka,36,PM10,28,0,5,42,192,11,4,13,0,0
Karachi,68,PM2.5,32,3,19,40,410,10,0,0,0,0
Chongqing,122,PM2.5,3,5,43,93,1482,31,0,0,0,0
Istanbul,129,PM2.5,7,4,43,92,2273,37,0,0,0,0
Buenos Aires,63,PM2.5,29,5,19,30,93,25,0,0,0,0
Kolkata,188,PM2.5,18,6,133,268,1049,39,12,67,29,0
Manila,58,PM2.5,24,0,17,33,136,22,0,0,0,0
Tianjin,162,PM2.5,2,4,79,151,802,44,0,0,0,0
Guangzhou,88,PM2.5,11,3,29,70,567,30,0,0,0,0
Rio de Janeiro,137,O3,71,4,35,53,294,37,0,0,0,0
Lahore,181,PM2.5,5,6,116,246,1056,26,7,48,1,0
Bangalore,109,PM2.5,8,4,38,137,347,48,7,27,0,0
Moscow,62,PM2.5,2,1,15,37,435,42,43,0,0,0
Shenzhen,69,PM2.5,23,3,23,62,375,17,0,0,0,0
Chennai,71,PM2.5,8,2,18,30,777,20,4,9,0,0
Bogota,25,PM2.5,25,0,6,9,189,11,17,28,0,0
Paris,58,PM2.5,17,1,18,26,259,32,16,37,0,0
Jakarta,59,PM2.5,4,3,14,52,1200,33,0,0,0,0
Lima,150,PM2.5,5,5,39,39,132,18,0,0,0,0
Bangkok,77,PM2.5,2,1,23,40,809,17,0,0,0,0
Hyderabad,153,PM2.5,6,2,54,119,1003,33,10,25,4,0
Seoul,45,PM2.5,30,3,9,17,513,22,0,0,0,0
Nagoya,51,PM2.5,32,1,11,28,198,29,1,4,0,69
London,68,PM2.5,3,1,18,33,949,37,14,43,0,0
Chengdu,80,PM2.5,11,3,28,58,435,27,0,0,0,0
Nanjing,105,PM2.5,2,3,39,122,688,59,0,0,0,0
Ho Chi Minh City,136,PM2.5,7,2,49,91,1090,56,0,0,0,0
Wuhan,114,PM2.5,3,3,38,98,910,75,0,0,0,0
Xi-an Shaanxi,157,PM2.5,10,4,72,171,759,22,320,37,35,0
Ahmedabad,153,PM2.5,3,8,56,152,896,37,10,20,2,0
New York City,39,PM2.5,25,0,10,29,117,31,8,15,0,0
Kuala Lumpur,147,PM2.5,5,5,52,86,1223,40,0,0,0,0
Hangzhou,84,PM2.5,2,3,25,86,1086,32,0,0,0,0
Hong Kong,70,PM2.5,23,5,19,45,618,30,0,0,0,0
Surat,187,PM2.5,17,11,121,184,1387,21,11,30,8,0
Dongguan,74,PM2.5,19,4,22,52,437,17,0,0,0,0
Suzhou,63,PM2.5,23,0,18,38,128,14,0,0,0,0
Foshan,74,PM2.5,9,2,22,51,436,36,0,0,0,0
Riyadh,156,PM2.5,5,15,62,212,192,43,0,0,0,0
Shenyang,123,PM2.5,2,10,47,73,857,33,0,0,0,0
Santiago,84,PM10,43,2,24,129,481,38,0,0,0,0
Pune,166,PM2.5,6,44,83,148,1635,45,14,40,3,0
Madrid,59,PM2.5,10,1,16,40,259,48,9,34,0,0
Haerbin,33,PM2.5,26,4,7,13,446,8,0,0,0,0
Toronto,52,PM2.5,17,1,15,26,188,17,5,11,0,0
Belo Horizonte,64,PM2.5,51,2,17,27,194,40,0,0,0,0
Singapore,74,PM2.5,14,17,28,61,421,56,0,0,0,0
Johannesburg,69,PM2.5,32,3,21,56,760,47,3,19,0,0
Dalian,45,PM10,30,1,9,53,228,16,2,5,0,0
Qingdao,97,PM2.5,8,6,39,75,443,28,0,0,0,0
Barcelona,74,PM2.5,30,0,21,34,291,34,8,21,1,0
Fukuoka,49,PM2.5,35,0,11,41,299,27,1,3,0,94
Ji-nan Shandong,114,PM2.5,25,5,42,82,483,35,0,0,0,0
Zhengzhou,154,PM2.5,27,4,61,102,257,22,0,0,0,0
Saint Petersburg,84,PM2.5,12,5,23,41,216,33,0,0,0,0
Alexandria,68,PM2.5,18,44,21,35,151,25,0,0,0,0
Guadalajara,58,PM2.5,42,3,19,29,159,15,0,0,0,0
Ankara,58,PM2.5,42,3,19,29,159,15,0,0,0,0
Chittagong,123,PM2.5,30,2,43,62,319,4,7,21,1,0
Melbourne,123,PM2.5,30,2,43,62,319,4,7,21,1,0
Addis Ababa,68,PM2.5,27,1,22,47,2258,6,0,0,0,0
Sydney,40,PM2.5,5,0,11,47,180,30,0,0,0,0
Monterrey,58,PM2.5,58,7,16,25,276,16,0,0,0,0
Nairobi,67,PM2.5,19,2,21,31,820,12,0,0,0,0
Hanoi,93,PM2.5,16,5,34,65,459,47,0,0,0,0
Brasilia,56,PM2.5,42,1,15,23,179,16,0,0,0,0
Cape Town,55,PM2.5,15,2,14,41,671,34,1,3,0,0
Jiddah,109,PM2.5,7,56,42,68,207,65,0,0,0,0
Changsha,98,PM2.5,3,2,32,95,701,29,0,0,0,0
Kunming,58,PM2.5,5,3,15,18,598,10,0,0,0,0
Urumqi,81,PM2.5,30,3,26,84,676,17,0,0,0,0
Changchun,81,PM2.5,30,3,26,84,676,17,0,0,0,0
Xinbei,85,PM2.5,28,2,33,68,257,25,1,7,0,0
Shantou,71,PM2.5,23,4,20,22,202,8,0,0,0,0
Hefei,154,PM2.5,0,2,71,126,526,57,0,0,0,0
Ningbo,92,PM2.5,2,5,30,81,605,28,0,0,0,0
Tel Aviv,63,PM2.5,19,1,18,54,764,35,25,51,2,0
Montreal,44,PM2.5,26,0,11,27,172,16,1,5,0,0
Shijiazhuang,117,PM2.5,2,4,42,99,905,31,0,0,0,0
Recife,63,PM2.5,21,1,18,37,98,12,0,0,0,0
Porto Alegre,69,PM2.5,22,1,21,27,86,31,0,0,0,0
Fortaleza,70,PM2.5,19,1,22,32,98,12,0,0,0,0
Medellin,73,PM2.5,34,1,24,27,147,30,0,0,0,0
Jaipur,86,PM2.5,1,1,25,51,236,16,378,33,3,0
Los Angeles,61,PM2.5,12,1,17,71,751,54,29,89,0,90
Taiyuan Shanxi,96,PM2.5,39,2,33,60,121,21,1,4,0,0
Nanning,68,PM2.5,22,6,23,49,427,13,0,0,0,0
Ekurhuleni,68,PM2.5,22,6,23,49,427,13,0,0,0,0
Salvador,58,PM2.5,27,0,15,33,122,32,0,0,0,0
Casablanca,37,PM2.5,31,4,9,15,133,9,0,0,0,0
Xiamen,90,PM2.5,9,5,29,42,1044,25,0,0,0,0
Lucknow,272,PM2.5,14,12,243,425,5578,64,291,338,28,0
Fuzhou Fujian,85,PM2.5,28,2,29,80,258,29,1,7,0,0
Changzhou,110,PM2.5,3,5,41,110,728,35,0,0,0,0
Kozhikode,79,PM2.5,4,2,19,52,419,4,30,34,0,0
Curitiba,52,PM2.5,42,1,13,25,134,14,0,0,0,0
Wenzhou,32,PM2.5,27,0,8,14,166,19,13,25,0,0
Nanchang,95,PM2.5,0,4,33,100,863,41,0,0,0,0
Ibadan,95,PM2.5,0,0,0,0,0,0,0,0,0,0
Malappuram,70,PM2.5,5,2,19,46,399,9,20,34,0,0
Berlin,70,PM2.5,5,2,19,46,399,9,20,34,0,0
Tangshan Hebei,81,PM2.5,4,1,24,48,350,30,14,7,1,0
Faisalabad,174,PM2.5,9,5,96,143,1258,28,0,0,0,0
Bekasi,61,PM2.5,2,2,14,53,1330,37,0,0,0,0
Kampala,166,PM2.5,32,1,87,87,779,4,0,0,0,0
Busan,40,O3,52,2,6,7,244,8,0,2,0,0
Abuja,40,O3,0,0,0,0,0,0,0,0,0,0
Guiyang,74,PM2.5,17,8,24,45,270,16,0,0,0,0
Campinas,64,PM2.5,65,1,20,35,304,22,0,0,0,0
Wuxi,30,PM10,33,1,4,35,207,3,2,5,0,0
Thrissur,66,PM2.5,8,0,18,42,193,14,10,35,0,0
Kochi,50,PM2.5,4,2,8,16,1034,10,33,42,0,0
Kuwait City,133,PM2.5,31,5,46,153,201,42,0,0,0,0
Durban,103,PM2.5,22,1,39,61,90,36,0,0,0,0
Lanzhou,101,PM2.5,3,7,35,136,1316,47,0,0,0,0
Kanpur,248,PM10,4,4,188,446,6437,44,266,274,654,0
Athens,82,PM2.5,3,2,27,40,484,54,0,0,0,0
Milan,71,PM2.5,16,1,24,42,661,41,0,7,2,0
Indore,169,PM2.5,14,11,84,176,1160,38,9,35,2,0
Pyongyang,169,PM2.5,14,11,84,176,1160,38,9,35,2,0
Guayaquil,57,PM2.5,50,6,16,26,180,4,0,0,0,0
Izmir,158,PM2.5,6,3,73,101,1095,61,0,0,0,0
Kiev,83,PM2.5,8,3,28,42,221,40,0,0,0,0
Surabaya,96,PM2.5,7,10,34,48,730,25,0,0,0,0
Lisbon,74,PM2.5,20,0,21,37,211,36,0,0,0,0
Caracas,53,PM2.5,12,23,13,20,328,17,0,0,0,0
Zhongshan,79,PM2.5,31,2,24,75,290,32,1,11,0,0
Nagpur,160,PM2.5,26,2,74,129,1464,25,6,31,0,0
Shizuoka,31,O3,33,1,4,5,192,3,0,3,0,57
Dubai,139,PM2.5,30,5,48,87,316,50,0,0,0,0
Coimbatore,128,PM2.5,1,5,41,60,691,44,0,58,0,0
Depok,47,PM2.5,3,1,6,26,1183,19,0,0,0,0
Handan,125,PM2.5,0,2,46,87,1145,33,0,0,0,0
Incheon,48,PM2.5,49,3,12,23,491,6,0,0,0,0
Cali,53,PM2.5,20,0,13,21,103,29,0,0,0,0
Huaian,118,PM2.5,0,4,44,99,349,54,0,0,0,0
Manchester,21,O3,30,0,2,22,217,5,3,9,0,0
Goiania,60,PM2.5,39,0,16,26,173,23,0,0,0,0
Weifang,113,PM2.5,3,4,40,79,594,29,0,0,0,0
Taibei,86,PM2.5,28,2,29,54,214,23,1,8,0,0
Thiruvananthapuram,71,PM2.5,7,3,18,47,605,19,1,10,2,0
Zibo,30,PM2.5,27,0,7,29,162,18,1,5,0,0
Chicago,55,PM2.5,24,1,14,40,249,20,2,0,0,0
Sapporo,29,O3,34,0,2,3,490,5,3,9,0,31
Pretoria,29,O3,34,0,2,3,490,5,3,9,0,31
Shaoxing,72,PM2.5,2,2,21,71,612,21,0,0,0,0
Birmingham,69,PM2.5,2,2,24,35,258,56,51,90,0,0
Yantai,74,PM2.5,16,4,23,52,447,18,0,0,0,0
Bandung,77,PM2.5,1,0,23,81,2211,36,0,0,0,0
Vancouver,33,PM2.5,28,0,8,27,130,26,3,11,0,0
Huizhou,62,PM2.5,32,5,16,55,437,8,0,0,0,0
Toluca de Lerdo,54,PM2.5,45,3,14,26,352,21,0,0,0,0
Patna,305,PM10,38,7,199,431,1539,61,45,102,3,0
Luoyang,153,PM2.5,5,2,65,144,597,42,0,0,0,0
Bhopal,173,PM2.5,34,7,80,195,857,45,2,18,0,0
San Juan,23,O3,30,0,4,10,77,0,0,0,0,0
Tangerang,66,PM2.5,9,2,18,56,675,22,0,0,0,0
Baku,42,PM2.5,32,1,10,15,166,4,0,0,0,0
Medan,113,PM2.5,2,1,39,56,1048,16,0,0,0,0
Belem,54,PM2.5,26,1,15,24,113,20,0,0,0,0
Sendai,32,O3,35,0,2,2,200,3,1,4,0,50
Houston,98,PM10,37,0,16,138,277,24,2,19,0,0
Manaus,58,PM2.5,20,1,16,28,146,15,0,0,0,0
